"id","url","title","areas_ids","areas_names","time","rating_count","rating_score","season_id","ep_id","media_id","type_name","tags","duration"
"692","https://www.bilibili.com/bangumi/play/ss73075?theme=movie","多想和你再见一面","[1]","['中国大陆']","2024-12-14上映","","","73075","1553177","23678904","电影","['剧情', '爱情']","109分钟"
"693","https://www.bilibili.com/bangumi/play/ss33775?theme=movie","如此爹娘","[1]","['中国大陆']","1963-01-01上映","","","33775","328343","28229206","电影","['剧情']","86分钟"
"694","https://www.bilibili.com/bangumi/play/ss41250?theme=movie","武林志","[1]","['中国大陆']","1984-09-27上映","","","41250","470980","28236958","电影","['剧情', '动作']","100分钟"
"695","https://www.bilibili.com/bangumi/play/ss39919?theme=movie","金色的海螺","[1]","['中国大陆']","1963-01-01上映","","","39919","430579","28235613","电影","['短片', '动画', '爱情']","35分钟"
"696","https://www.bilibili.com/bangumi/play/ss35028?theme=movie","英雄坦克手","[1]","['中国大陆']","1962年","","","35028","347447","28230550","电影","['剧情', '战争']","68分钟"
"697","https://www.bilibili.com/bangumi/play/ss45266?theme=movie","我是路人甲","[1, 6]","['中国大陆', '中国香港']","2015-07-03上映","","","45266","759124","28341729","电影","['喜剧', '剧情']","134分钟"
"698","https://www.bilibili.com/bangumi/play/ss47289?theme=movie","古今大战秦俑情","[1, 6]","['中国大陆', '中国香港']","1990-04-12上映","","","47289","816051","28359213","电影","['爱情', '冒险', '奇幻']","106分钟"
"699","https://www.bilibili.com/bangumi/play/ss36118?theme=movie","珍珠塔","[1]","['中国大陆']","1962年","","","36118","366355","28231758","电影","['剧情']","112分钟"
"700","https://www.bilibili.com/bangumi/play/ss48537?theme=movie","神奇马戏团之动物饼干","[3, 1, 6, 13]","['美国', '中国大陆', '中国香港', '西班牙']","2018-07-21上映","","","48537","834252","28346691","电影","['喜剧', '动画', '冒险', '奇幻']","94分钟"
"701","https://www.bilibili.com/bangumi/play/ss34718?theme=movie","江山美人","[1, 6]","['中国大陆', '中国香港']","2008-02-09上映","134.0","5.1","34718","342791","28230237","电影","['剧情', '爱情', '动作', '战争']","99分钟"
"702","https://www.bilibili.com/bangumi/play/ss44927?theme=movie","鹿往何方","[1]","['中国大陆']","2023-04-19上映","","","44927","746391","20146905","电影","['短片']","21分钟"
"703","https://www.bilibili.com/bangumi/play/ss44978?theme=movie","李小龙我的兄弟","[1, 6]","['中国大陆', '中国香港']","2010-11-25上映","","","44978","743811","28368869","电影","['剧情', '传记', '爱情', '动作']","129分钟"
"704","https://www.bilibili.com/bangumi/play/ss41057?theme=movie","孔雀公主","[1]","['中国大陆']","1982","","","41057","466889","28236763","电影","['爱情', '歌舞']","114分钟"
"705","https://www.bilibili.com/bangumi/play/ss46579?theme=movie","路","[1]","['中国大陆']","2023-11-10上映","","","46579","790467","21122989","电影","['短片', '动画']","5分钟"
"706","https://www.bilibili.com/bangumi/play/ss41279?theme=movie","太祐","[1]","['中国大陆']","2021","","","41279","472066","28236987","电影","['短片', '剧情']","24分钟"
"707","https://www.bilibili.com/bangumi/play/ss35789?theme=movie","兵临城下","[1]","['中国大陆']","1964年","","","35789","362617","28231355","电影","['战争']","97分钟"
"708","https://www.bilibili.com/bangumi/play/ss32944?theme=movie","刘胡兰","[1]","['中国大陆']","1950年","","","32944","316176","28228311","电影","['剧情', '历史', '传记', '战争']","86分钟"
"709","https://www.bilibili.com/bangumi/play/ss41163?theme=movie","椿","[1]","['中国大陆']","2021","","","41163","469732","28236869","电影","['爱情', '剧情', '短片']","23分钟"
"710","https://www.bilibili.com/bangumi/play/ss48115?theme=movie","不怕贼惦记","[1]","['中国大陆']","2011-12-09上映","","","48115","831095","28360088","电影","['喜剧', '剧情', '悬疑']","90分钟"
"711","https://www.bilibili.com/bangumi/play/ss35881?theme=movie","千万不要忘记","[1]","['中国大陆']","1964年","","","35881","363687","28231514","电影","['剧情']","99分钟"
"712","https://www.bilibili.com/bangumi/play/ss33652?theme=movie","夜店","[1]","['中国大陆']","1947年","","","33652","326873","28229081","电影","['剧情']","107分钟"
"713","https://www.bilibili.com/bangumi/play/ss42371?theme=movie","赢家","[1]","['中国大陆']","1995-01-01上映","","","42371","675190","28338826","电影","['剧情']","89分钟"
"714","https://www.bilibili.com/bangumi/play/ss46570?theme=movie","DUST","[1]","['中国大陆']","2023-11-10上映","","","46570","789299","21122091","电影","['短片', '剧情']","6分钟"
"715","https://www.bilibili.com/bangumi/play/ss32536?theme=movie","窦娥冤","[1]","['中国大陆']","1959年","","","32536","313155","28227834","电影","['剧情']","99分钟"
"716","https://www.bilibili.com/bangumi/play/ss47817?theme=movie","美国内战","[3, 1]","['美国', '中国大陆']","敬请期待","","","47817","0","21727675","电影","['剧情', '动作', '科幻']","109分钟"
"717","https://www.bilibili.com/bangumi/play/ss43129?theme=movie","巫山云雨","[1]","['中国大陆']","1996-10-01上映","","","43129","692767","28339697","电影","['剧情', '爱情']","95分钟"
"718","https://www.bilibili.com/bangumi/play/ss32511?theme=movie","董存瑞","[1]","['中国大陆']","1955年","","","32511","313062","28227808","电影","['剧情', '战争', '传记']","98分钟"
"719","https://www.bilibili.com/bangumi/play/ss44620?theme=movie","中俄列车大劫案 ","[1, 6, 14]","['中国大陆', '中国香港', '俄罗斯']","1995-11-01上映","","","44620","735567","28481021","电影","['动作']","92分钟"
"720","https://www.bilibili.com/bangumi/play/ss48224?theme=movie","王牌","[1]","['中国大陆']","2014-12-31上映","","","48224","831770","28421184","电影","['剧情', '悬疑']","90分钟"
"721","https://www.bilibili.com/bangumi/play/ss40308?theme=movie","克莱因瓶","[1]","['中国大陆']","2021","","","40308","445850","28236012","电影","['科幻', '悬疑', '短片', '剧情']","8分钟"
"722","https://www.bilibili.com/bangumi/play/ss40779?theme=movie","常恐","[1]","['中国大陆']","2021","","","40779","457852","28236485","电影","['剧情', '短片', '科幻']","21分钟"
"723","https://www.bilibili.com/bangumi/play/ss33298?theme=movie","桥","[1]","['中国大陆']","1949-05-01上映","","","33298","320337","28228688","电影","['剧情']","91分钟"
"724","https://www.bilibili.com/bangumi/play/ss42379?theme=movie","梦幻田园","[1]","['中国大陆']","1999-01-01上映","","","42379","672092","28338834","电影","['剧情']","90分钟"
"725","https://www.bilibili.com/bangumi/play/ss36591?theme=movie","八百壮士","[1]","['中国大陆']","1938年","","","36591","369627","28232250","电影","['战争']","52分钟"
"726","https://www.bilibili.com/bangumi/play/ss46185?theme=movie","我爱你","[1]","['中国大陆']","2002-10-25上映","","","46185","778718","28346368","电影","['爱情']","97分钟"
"727","https://www.bilibili.com/bangumi/play/ss39208?theme=movie","被控告的人","[1]","['中国大陆']","1983","","","39208","415040","28234900","电影","['剧情']","97分钟"
